STATE,EVENT_ID,YEAR,MONTH_NAME,TOR_F_SCALE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
TEXAS,5388506,2004,March,F1,32.13,-96.88,32.18,-96.78,0,0,0,0,150K,
TEXAS,5388507,2004,March,F1,32.25,-96.7,32.33,-96.63,0,0,0,0,250K,
OKLAHOMA,5386841,2004,March,F0,36.02,-99.62,36.07,-99.68,0,0,0,0,,
OKLAHOMA,5386842,2004,March,F0,36.12,-99.38,36.12,-99.38,0,0,0,0,,
OKLAHOMA,5386843,2004,March,F1,36.23,-99.33,36.23,-99.28,0,0,0,0,15K,
OKLAHOMA,5386844,2004,March,F0,36.28,-99.17,36.28,-99.17,0,0,0,0,,
OKLAHOMA,5386845,2004,March,F1,36.18,-99.33,36.18,-99.3,0,0,0,0,1K,
OKLAHOMA,5386846,2004,March,F0,36.25,-99.15,36.25,-99.15,0,0,0,0,,
OKLAHOMA,5386847,2004,March,F0,36.35,-99,36.35,-99,0,0,0,0,,
OKLAHOMA,5386848,2004,March,F0,35.63,-99.08,35.63,-99.08,0,0,0,0,,
OKLAHOMA,5386849,2004,March,F0,35.72,-98.85,35.72,-98.85,0,0,0,0,,
OKLAHOMA,5386850,2004,March,F0,35.77,-98.78,35.77,-98.78,0,0,0,0,,
OKLAHOMA,5386851,2004,March,F0,35.67,-98,35.67,-98,0,0,0,0,,
TEXAS,5388756,2004,March,F1,32.32,-99.67,32.35,-99.62,0,0,0,0,150K,
TENNESSEE,5387219,2004,March,F0,35.2,-85.93,35.2,-85.93,0,0,0,0,,
NEW MEXICO,5387182,2004,April,F1,33.25,-104.67,33.23,-104.52,0,0,0,0,,
NEW MEXICO,5387183,2004,April,F0,33.23,-104.52,33.23,-104.52,0,0,0,0,,
NEW MEXICO,5387186,2004,April,F0,33.25,-104.43,33.25,-104.43,0,0,0,0,,
INDIANA,5397492,2004,May,F2,38.48,-85.98,38.42,-85.63,0,0,0,0,1M,
INDIANA,5397491,2004,May,F1,38.52,-86.15,38.48,-85.98,0,0,0,0,1.5M,
WISCONSIN,5400659,2004,May,F0,44.15,-87.92,44.15,-87.92,0,0,0,0,,
MISSOURI,5400334,2004,May,F0,40.07,-93.7,40.07,-93.7,0,0,0,0,,
MISSOURI,5400344,2004,May,F0,40.15,-93.78,40.13,-93.78,0,0,0,0,,
NEBRASKA,5403108,2004,May,F1,40.37,-98.42,40.43,-98.35,0,0,0,0,1M,250K
MICHIGAN,5399783,2004,May,F0,43.42,-83.83,43.42,-83.83,0,0,0,0,,
WASHINGTON,5395843,2004,May,F0,47.43,-120.28,47.43,-120.28,0,0,0,0,,
MISSOURI,5397205,2004,May,F0,39.58,-91.28,39.58,-91.28,0,0,0,0,,
INDIANA,5401704,2004,May,F1,39.22,-86.9,39.28,-86.77,0,0,0,0,300K,
INDIANA,5401705,2004,May,F0,40.13,-87.25,40.13,-87.25,0,0,0,0,,
INDIANA,5401706,2004,May,F1,39.22,-86.65,39.28,-86.55,0,0,0,0,250K,
MINNESOTA,5401634,2004,May,F0,46.72,-95.8,46.72,-95.8,0,0,0,0,,
MINNESOTA,5401635,2004,May,F0,46.73,-95.77,46.73,-95.77,0,0,0,0,,
NEBRASKA,5403012,2004,May,F0,40.18,-99.45,40.18,-99.45,0,0,0,0,0,0
MICHIGAN,5399789,2004,May,F0,43.13,-83.87,43.13,-83.87,0,0,0,0,,
MICHIGAN,5399753,2004,May,F1,43.22,-83.45,43.22,-83.43,0,0,0,0,5K,
IOWA,5395117,2004,May,F0,41.53,-95.27,41.5,-95.25,0,0,0,0,,
MINNESOTA,5401644,2004,May,F1,46.7,-95.87,46.7,-95.87,0,0,0,0,,
TENNESSEE,5400596,2004,May,F1,34.98,-86.47,35,-86.35,0,0,0,0,10K,
TENNESSEE,5400597,2004,May,F1,35.05,-86.32,35.05,-86.23,0,0,0,0,,
TENNESSEE,5400601,2004,May,F1,35.3,-86.35,35.28,-86.28,0,0,0,0,,
TENNESSEE,5400602,2004,May,F1,35.32,-86.27,35.32,-86.23,0,0,0,0,10K,
TEXAS,5398909,2004,May,F0,32.8,-100.1,32.78,-100.1,0,0,0,0,,
TEXAS,5398911,2004,May,F0,33.12,-99.27,33.12,-99.27,0,0,0,0,,
MICHIGAN,5399754,2004,May,F0,42.95,-84.23,42.95,-84.23,0,0,0,0,,
MISSOURI,5400064,2004,May,F2,40.18,-94.55,40.25,-94.25,1,0,0,0,10M,
MISSOURI,5400066,2004,May,F0,40.28,-94.08,40.3,-94.07,0,0,0,0,,
MISSOURI,5400068,2004,May,F0,40.25,-93.85,40.25,-93.83,0,0,0,0,,
MISSOURI,5400073,2004,May,F1,40.18,-95.28,40.18,-95.1,0,0,0,0,5K,5K
ILLINOIS,5407315,2004,June,F0,39.97,-88.28,39.95,-88.27,0,0,0,0,0,0
VIRGINIA,5395340,2004,May,F0,36.63,-82.75,36.65,-82.73,0,0,0,0,20K,
ILLINOIS,5396369,2004,May,F1,38.22,-89.25,38.28,-89.22,0,0,0,0,,
OKLAHOMA,5398779,2004,May,F1,35.98,-95.67,35.95,-95.65,0,0,0,0,100K,
ILLINOIS,5400995,2004,May,F1,39.6,-90.57,39.65,-90.47,1,0,1,0,,
ILLINOIS,5400996,2004,May,F2,39.72,-90.27,39.73,-90.25,1,0,0,0,4M,
NEBRASKA,5401832,2004,May,F0,41.3,-98.42,41.3,-98.38,0,0,0,0,250K,0
NORTH DAKOTA,5401116,2004,May,F0,48.72,-97.47,48.72,-97.47,0,0,0,0,,
NORTH DAKOTA,5401117,2004,May,F0,48.85,-97.47,48.85,-97.47,0,0,0,0,,
NORTH DAKOTA,5401091,2004,May,F0,47.55,-98.33,47.55,-98.33,0,0,0,0,,
NORTH DAKOTA,5401096,2004,May,F1,48.55,-99.33,48.58,-99.25,0,0,0,0,,
SOUTH DAKOTA,5401978,2004,May,F0,43.18,-97.22,43.18,-97.22,0,0,0,0,,
SOUTH DAKOTA,5401981,2004,May,F0,43.32,-96.95,43.32,-96.93,0,0,0,0,1K,
ILLINOIS,5396637,2004,May,F0,38.67,-89.45,38.67,-89.45,0,0,0,0,,
WASHINGTON,5398527,2004,May,F0,45.87,-122.67,45.87,-122.67,0,0,0,0,,
OKLAHOMA,5398962,2004,May,F3,35.83,-96.6,35.87,-96.47,0,0,0,0,350K,
OREGON,5404094,2004,May,F0,45.75,-119.27,45.75,-119.27,0,0,0,0,,
MISSOURI,5396744,2004,May,F0,39.75,-91.45,39.73,-91.43,0,0,0,0,,
ILLINOIS,5396564,2004,May,F0,38.78,-89.18,38.78,-89.18,0,0,0,0,,
COLORADO,5401475,2004,May,F0,40.9,-104.78,40.9,-104.78,0,0,0,0,0,0
OKLAHOMA,5398963,2004,May,F1,35.87,-96.47,35.88,-96.42,0,0,0,0,150K,
SOUTH DAKOTA,5399603,2004,May,F0,45.45,-98.32,45.45,-98.32,0,0,0,0,,
SOUTH DAKOTA,5399604,2004,May,F0,45.57,-98.33,45.57,-98.33,0,0,0,0,,
ILLINOIS,5400674,2004,May,F0,41.12,-89.37,41.12,-89.37,0,0,0,0,,
MISSOURI,5400244,2004,May,F0,40.48,-94.42,40.48,-94.42,0,0,0,0,,
NEBRASKA,5396171,2004,May,F1,42.22,-96.98,42.2,-96.98,0,0,0,0,,
NEBRASKA,5396172,2004,May,F1,40.9,-96.28,40.93,-96.27,0,0,0,0,,
MINNESOTA,5401643,2004,May,F1,46.72,-95.9,46.72,-95.9,0,0,0,0,,
INDIANA,5401771,2004,May,F1,39.58,-86.6,39.6,-86.48,0,0,0,0,20K,
INDIANA,5401772,2004,May,F1,39.6,-86.53,39.6,-86.52,0,0,0,0,,
INDIANA,5401774,2004,May,F0,39.63,-86.42,39.65,-86.42,0,0,0,0,,
INDIANA,5401775,2004,May,F0,39.63,-86.35,39.65,-86.33,0,0,0,0,,
INDIANA,5401776,2004,May,F0,39.65,-86.33,39.65,-86.28,0,0,0,0,,
KANSAS,5399182,2004,May,F0,39.88,-97.85,39.88,-97.85,0,0,0,0,9K,
TEXAS,5399870,2004,May,F0,28.08,-97.78,28.08,-97.78,0,0,0,0,,
NORTH DAKOTA,5401099,2004,May,F0,47.73,-97.87,47.73,-97.87,0,0,0,0,,
NORTH DAKOTA,5401102,2004,May,F0,47.75,-97.7,47.75,-97.7,0,0,0,0,,
NEBRASKA,5401827,2004,May,F0,41.22,-98.72,41.22,-98.68,0,0,0,0,0,0
IOWA,5395118,2004,May,F1,41.5,-95.22,41.43,-95.17,0,0,0,0,,
NEBRASKA,5396173,2004,May,F1,40.83,-95.98,40.82,-95.9,0,0,0,0,,
NEBRASKA,5396174,2004,May,F1,40.95,-95.92,40.95,-95.88,0,0,0,0,,
COLORADO,5402076,2004,June,F0,39.95,-104.17,39.95,-104.17,0,0,0,0,,
COLORADO,5402081,2004,June,F0,38.67,-103.53,38.67,-103.53,0,0,0,0,0,0
TEXAS,5399777,2004,May,F1,29.42,-100.97,29.38,-100.92,0,0,0,0,50K,0
TEXAS,5399778,2004,May,F0,29.38,-100.9,29.38,-100.9,0,0,0,0,0,0
TEXAS,5399779,2004,May,F0,29.37,-100.83,29.37,-100.82,0,0,0,0,0,0
OHIO,5399882,2004,May,F0,40.88,-82.42,40.88,-82.42,0,0,0,0,0K,
MICHIGAN,5399335,2004,May,F0,42.95,-84.23,43,-84.23,0,0,0,0,,
NORTH DAKOTA,5401112,2004,May,F0,47.73,-97.47,47.73,-97.47,0,0,0,0,,
NORTH DAKOTA,5401113,2004,May,F2,48.92,-97.73,48.92,-97.73,0,0,0,0,,
NORTH DAKOTA,5401115,2004,May,F0,47.77,-97.13,47.77,-97.13,0,0,0,0,,
COLORADO,5402073,2004,June,F1,39.48,-104.52,39.48,-104.52,0,0,0,0,,
COLORADO,5402075,2004,June,F0,39.72,-104.27,39.73,-104.27,0,0,0,0,,
KANSAS,5402456,2004,June,F3,37.47,-97.23,37.43,-97.18,2,0,0,0,500K,75K
TEXAS,5399869,2004,May,F0,28.07,-97.78,28.07,-97.78,0,0,0,0,,
MICHIGAN,5399780,2004,May,F0,43.58,-82.73,43.57,-82.68,0,0,0,0,20K,
ILLINOIS,5400684,2004,May,F1,40.7,-89.53,40.7,-89.53,0,0,0,0,,
INDIANA,5396680,2004,May,F0,38.28,-85.97,38.28,-85.9,0,0,0,0,,
INDIANA,5396681,2004,May,F3,38.33,-86.57,38.37,-86.27,11,0,1,0,5M,
INDIANA,5396682,2004,May,F1,38.57,-86.15,38.6,-85.97,0,0,0,0,120K,
KANSAS,5397808,2004,May,F1,38.98,-95.68,38.98,-95.68,0,0,0,0,100K,
KANSAS,5397810,2004,May,F0,38.78,-95.98,38.78,-95.98,0,0,0,0,,
KANSAS,5397814,2004,May,F0,38.78,-96.02,38.78,-96.02,0,0,0,0,,
KANSAS,5397815,2004,May,F0,38.82,-95.75,38.82,-95.75,0,0,0,0,,
ILLINOIS,5398201,2004,May,F1,38.33,-89.15,38.45,-88.88,0,0,0,0,100K,
TEXAS,5400961,2004,May,F0,35.82,-102.43,35.82,-102.43,0,0,0,0,2K,
ILLINOIS,5400685,2004,May,F0,40.7,-89.45,40.7,-89.45,0,0,0,0,,
KENTUCKY,5398118,2004,May,F0,37.07,-88.75,37.07,-88.73,0,0,0,0,20K,
MISSOURI,5398143,2004,May,F0,40.13,-93.8,40.15,-93.8,0,0,0,0,,
MISSOURI,5398134,2004,May,F1,39.75,-94.38,39.75,-94.37,0,0,0,0,10K,
MISSOURI,5398136,2004,May,F0,39.88,-94.42,39.9,-94.42,0,0,0,0,,
MISSOURI,5398137,2004,May,F4,39.88,-94.25,39.9,-94.17,6,0,3,0,300K,
MISSOURI,5398138,2004,May,F0,40.02,-94.27,40.05,-94.27,0,0,0,0,,
MISSOURI,5398141,2004,May,F0,40.25,-93.68,40.25,-93.67,0,0,0,0,,
MISSOURI,5398142,2004,May,F4,40.18,-94.03,40.22,-94.03,0,0,0,0,,
KANSAS,5399359,2004,May,F0,38.53,-100.9,38.53,-100.9,0,0,0,0,,
KANSAS,5399360,2004,May,F1,38.63,-100.42,38.63,-100.42,0,0,0,0,10K,
MICHIGAN,5399428,2004,May,F1,43.38,-84.1,43.42,-84.02,0,0,0,0,250K,
ALABAMA,5398186,2004,May,F0,31.17,-85.92,31.17,-85.92,0,0,0,0,5K,
KENTUCKY,5398021,2004,May,F1,37.83,-87.43,37.85,-87.43,0,0,0,0,45K,
ILLINOIS,5400687,2004,May,F0,40.47,-88.98,40.47,-88.98,0,0,0,0,,
OKLAHOMA,5398894,2004,May,F0,36.47,-96.98,36.47,-96.97,0,0,0,0,,
OKLAHOMA,5398895,2004,May,F1,36.3,-96.28,36.32,-96.28,0,0,0,0,5K,
VIRGINIA,5395452,2004,May,F1,38.33,-78.11,38.42,-781.13,0,0,0,0,8.25K,
LOUISIANA,5397569,2004,May,F0,29.98,-90.23,29.98,-90.23,0,0,0,0,1.5K,
TENNESSEE,5395506,2004,May,F1,35,-84.92,35.05,-84.82,0,0,0,0,80K,
NEBRASKA,5395702,2004,May,F0,41.42,-97.12,41.42,-97.1,0,0,0,0,,
ILLINOIS,5401467,2004,May,F1,40.7,-89.25,40.75,-89.1,0,0,0,0,,
COLORADO,5401481,2004,May,F1,39.05,-104.13,39.3,-104.15,0,0,0,0,,
COLORADO,5401483,2004,May,F0,39.22,-104.07,39.25,-104.08,0,0,0,0,,
ALABAMA,5401794,2004,May,F0,33.43,-86.98,33.43,-86.95,0,0,0,0,250K,
KANSAS,5401841,2004,May,F0,39.67,-99.62,39.7,-99.6,0,0,0,0,50K,0
FLORIDA,5404515,2004,June,F0,26.65,-81.51,26.62,-815.07,0,0,0,0,35K,
MISSOURI,5397613,2004,May,F0,37.97,-90.38,37.97,-90.38,0,0,0,0,,
INDIANA,5401768,2004,May,F0,39.53,-87.17,39.53,-87.17,0,0,0,0,,
INDIANA,5401769,2004,May,F0,39.57,-86.63,39.57,-86.63,0,0,0,0,10K,
NEBRASKA,5395711,2004,May,F1,41.45,-96.5,41.43,-96.47,0,0,0,0,,
NEBRASKA,5402034,2004,May,F0,40.05,-97.58,40.12,-97.52,0,0,0,0,250K,50K
NEBRASKA,5401950,2004,May,F1,40.02,-97.75,40.13,-97.72,0,0,0,0,1M,200K
OHIO,5401542,2004,May,F1,38.9,-83.4,38.9,-83.4,0,0,0,0,10K,
ILLINOIS,5397764,2004,May,F0,37.9,-88.8,37.9,-88.8,0,0,0,0,,
MISSOURI,5400330,2004,May,F0,40.12,-93.82,40.1,-93.82,0,0,0,0,,
OKLAHOMA,5398964,2004,May,F1,35.95,-96.28,35.98,-96.18,0,0,0,0,25K,
IOWA,5402449,2004,May,F1,43.05,-95.27,43.05,-95.25,0,0,0,0,.23M,
KANSAS,5402455,2004,June,F0,37.47,-97.28,37.48,-97.25,0,0,0,0,,
COLORADO,5402502,2004,May,F0,38.77,-102.42,38.77,-102.42,0,0,0,0,,
COLORADO,5402503,2004,May,F0,38.78,-102.32,38.78,-102.32,0,0,0,0,,
COLORADO,5402504,2004,May,F1,38.67,-102.65,38.67,-102.65,0,0,0,0,,
TEXAS,5400967,2004,May,F0,35.88,-102.22,35.88,-102.22,0,0,0,0,,
MISSISSIPPI,5407389,2004,June,F0,30.52,-89.43,30.52,-89.43,0,0,0,0,,
OREGON,5407661,2004,June,F0,46.05,-122.88,46.05,-122.88,0,0,0,0,0K,
KANSAS,5407737,2004,June,F0,38.42,-99.3,38.42,-99.28,0,0,0,0,,
OKLAHOMA,5407998,2004,June,F1,35.7,-96.97,35.73,-96.9,0,0,0,0,150K,
OKLAHOMA,5407999,2004,June,F1,35.88,-96.87,35.9,-96.87,0,0,0,0,200K,
COLORADO,5404591,2004,June,F0,38.9,-102.25,38.87,-102.22,0,0,0,0,,
WISCONSIN,5406890,2004,June,F1,42.87,-88.6,42.83,-88.62,0,0,0,0,5K,
ILLINOIS,5407316,2004,June,F0,39.97,-88.17,39.97,-88.15,0,0,0,0,0,0
ILLINOIS,5407317,2004,June,F1,39.98,-88.05,39.97,-88,0,0,0,0,5K,
ILLINOIS,5407319,2004,June,F0,39.97,-87.85,39.97,-87.78,0,0,0,0,0,0
ILLINOIS,5407323,2004,June,F0,40.72,-89.05,40.72,-89.05,0,0,0,0,0,0
WISCONSIN,5406442,2004,June,F2,43.82,-89.48,43.77,-89.27,0,0,0,0,1M,500K
KENTUCKY,5404444,2004,May,F1,37.22,-84.6,37.22,-84.6,4,0,0,0,300K,0
TEXAS,5404777,2004,May,F1,30.1,-95.62,30.1,-95.62,1,0,0,0,275K,
IOWA,5405292,2004,June,F0,42.43,-94.32,42.43,-94.32,0,0,0,0,,2K
SOUTH CAROLINA,5405547,2004,June,F0,32.32,-80.73,32.35,-80.68,0,0,0,0,,
GEORGIA,5405550,2004,June,F0,32,-82.02,32,-82.02,0,0,0,0,,
TEXAS,5404782,2004,May,F0,29.9,-95.07,29.9,-95.07,0,0,0,0,,
NORTH CAROLINA,5404914,2004,June,F0,35.72,-77.27,35.72,-77.27,0,0,0,0,,
NORTH CAROLINA,5404915,2004,June,F0,35.73,-77,35.73,-77,0,0,0,0,,
NORTH CAROLINA,5404919,2004,June,F1,35.92,-76.25,35.92,-76.25,1,0,0,0,75K,
NORTH CAROLINA,5404920,2004,June,F0,34.88,-76.45,34.9,-76.42,0,0,0,0,,
VIRGINIA,5405564,2004,May,F1,37.67,-76.21,37.67,-762.1,0,0,0,0,20K,
KANSAS,5403506,2004,June,F0,39.6,-101.72,39.6,-101.72,0,0,0,0,,
MICHIGAN,5404939,2004,June,F0,43.58,-84.1,43.58,-84.05,0,0,0,0,10K,
LOUISIANA,5407286,2004,June,F1,30.85,-90.15,30.85,-90.15,0,0,0,0,75K,
WISCONSIN,5404022,2004,May,F0,43.23,-89.32,43.25,-89.3,0,0,0,0,,
TEXAS,5405287,2004,June,F0,31.62,-102.35,31.62,-102.45,0,0,0,0,0,0
TEXAS,5405445,2004,June,F0,30.45,-102.87,30.52,-102.68,0,0,0,0,0,0
TEXAS,5403566,2004,June,F2,32.17,-100.73,32.18,-100.6,3,0,0,0,250K,0
KANSAS,5403502,2004,June,F0,39.7,-101.72,39.7,-101.72,0,0,0,0,,
WISCONSIN,5404023,2004,May,F0,42.9,-89.15,42.9,-89.13,0,0,0,0,,
IOWA,5405311,2004,June,F0,42.38,-94.18,42.37,-94.15,0,0,0,0,100K,5K
IOWA,5405314,2004,June,F0,42.33,-94.08,42.37,-93.97,0,0,0,0,,10K
IOWA,5405317,2004,June,F0,42.27,-94,42.27,-94,0,0,0,0,,2K
IOWA,5405212,2004,June,F1,43.13,-94.93,43.15,-94.77,0,0,0,0,10K,5K
IOWA,5405215,2004,June,F1,43.3,-94.53,43.38,-94.5,0,0,0,0,5K,5K
TEXAS,5405284,2004,June,F0,31.83,-102.08,31.87,-102.15,0,0,0,0,0,0
TEXAS,5407248,2004,June,F0,32.75,-99.8,32.75,-99.8,0,0,0,0,,
NEBRASKA,5405350,2004,June,F0,40.98,-96.68,40.98,-96.68,0,0,0,0,,
NEBRASKA,5405351,2004,June,F0,40.97,-96.65,40.98,-96.62,0,0,0,0,,
NORTH CAROLINA,5404387,2004,June,F0,35.6,-77.92,35.6,-77.92,0,0,0,0,,
NORTH CAROLINA,5404913,2004,June,F0,35.67,-77.47,35.67,-77.47,0,0,0,0,,
NORTH CAROLINA,5405004,2004,June,F0,34.78,-76.5,34.78,-76.5,0,0,0,0,,
NORTH CAROLINA,5405005,2004,June,F0,35.6,-77.6,35.6,-77.6,0,0,0,0,,
NORTH CAROLINA,5405006,2004,June,F0,35.92,-76.25,35.92,-76.25,0,0,0,0,,
IOWA,5405375,2004,June,F0,42.17,-93.95,42.17,-93.95,0,0,0,0,,3K
IOWA,5405378,2004,June,F0,42.12,-93.88,42.12,-93.88,0,0,0,0,,1K
FLORIDA,5403744,2004,June,F0,27.47,-82.57,27.47,-82.58,0,0,0,0,15K,
FLORIDA,5403746,2004,June,F1,27.6,-81.97,27.62,-81.93,0,0,0,0,310K,15K
TEXAS,5407266,2004,June,F0,31.43,-99.05,31.43,-99.05,0,0,0,0,,
WISCONSIN,5406688,2004,June,F0,43.37,-88.13,43.37,-88.13,0,0,0,0,,
NEBRASKA,5405352,2004,June,F0,40.87,-96.47,40.87,-96.43,0,0,0,0,,
IOWA,5405319,2004,June,F0,42.37,-94.08,42.37,-94.08,0,0,0,0,,1K
TEXAS,5405200,2004,June,F0,31.32,-103.53,31.32,-103.48,0,0,0,0,0,0
WISCONSIN,5406691,2004,June,F1,42.87,-88.75,42.85,-88.65,0,0,0,0,150K,
WASHINGTON,5404379,2004,June,F0,48.23,-122.25,48.23,-122.25,0,0,0,0,,
OREGON,5407659,2004,June,F0,45.35,-122.85,45.35,-122.85,0,0,0,0,.1K,
WISCONSIN,5406443,2004,June,F1,43.07,-89.53,43.03,-89.42,0,0,0,0,1.49M,
TEXAS,5404778,2004,May,F0,30.07,-95.55,30.07,-95.55,0,0,0,0,,
TEXAS,5403459,2004,May,F0,29.15,-96.75,29.15,-96.75,0,0,0,0,8K,
TEXAS,5403461,2004,May,F1,30.32,-95.45,30.32,-95.45,0,0,0,0,359K,
WASHINGTON,5407660,2004,June,F0,46.02,-122.85,46.02,-122.85,0,0,0,0,.1K,
KANSAS,5404684,2004,June,F0,38.37,-101.8,38.37,-101.8,0,0,0,0,,
KANSAS,5404686,2004,June,F0,38.57,-101.88,38.57,-101.88,0,0,0,0,,
IOWA,5405290,2004,June,F0,42.38,-94.43,42.38,-94.43,0,0,0,0,,2K
IOWA,5405291,2004,June,F0,42.43,-94.33,42.43,-94.38,0,0,0,0,,2K
IOWA,5405232,2004,June,F0,42.5,-94.52,42.5,-94.52,0,0,0,0,,
NEBRASKA,5405353,2004,June,F0,40.9,-96.42,40.9,-96.42,0,0,0,0,,
NEBRASKA,5403010,2004,May,F0,40.12,-99.57,40.12,-99.57,0,0,0,0,150K,0
NEBRASKA,5405586,2004,June,F0,40.78,-96.28,40.78,-96.28,0,0,0,0,,
TEXAS,5403595,2004,May,F0,31.4,-95.3,31.4,-95.3,0,0,0,0,,
NEBRASKA,5405887,2004,June,F1,41.05,-102.28,41.15,-102.2,2,0,0,0,70K,10K
KANSAS,5402779,2004,June,F0,37.4,-96.22,37.4,-96.2,0,0,0,0,,
FLORIDA,5403736,2004,June,F0,26.7,-82.13,26.7,-82.13,0,0,0,0,,
MINNESOTA,5405667,2004,June,F0,44.63,-96.2,44.63,-96.2,0,0,0,0,,
OREGON,5410224,2004,June,F0,44.87,-117.82,44.87,-117.82,0,0,0,0,,
KENTUCKY,5403882,2004,May,F1,36.93,-83.72,36.93,-83.72,0,0,0,0,50K,0K
KENTUCKY,5403883,2004,May,F1,36.93,-83.62,36.93,-83.62,0,0,0,0,30K,0K
NEBRASKA,5405989,2004,June,F0,40.75,-100.37,40.75,-100.37,0,0,0,0,,
NEBRASKA,5403009,2004,May,F1,40.1,-99.77,40.1,-99.7,0,0,0,0,300K,0
OHIO,5401588,2004,May,F0,39.47,-83.52,39.47,-83.52,0,0,0,0,0,
OHIO,5401589,2004,May,F1,39.4,-83.38,39.43,-83.5,1,0,0,0,50K,
OHIO,5401590,2004,May,F0,39.37,-83.32,39.37,-83.32,0,0,0,0,30K,
OHIO,5401591,2004,May,F1,39.1,-83.98,39.12,-83.92,0,0,0,0,100K,
NEBRASKA,5403109,2004,May,F0,40.37,-98.35,40.42,-98.28,0,0,0,0,500K,250K
NEW YORK,5400707,2004,May,F1,42.1,-75.2,42.1,-752.05,0,0,0,0,50K,
COLORADO,5402011,2004,June,F0,39.32,-104.87,39.32,-104.87,0,0,0,0,,
COLORADO,5402012,2004,June,F0,39.37,-104.88,39.37,-104.88,0,0,0,0,,
INDIANA,5401807,2004,May,F2,40.38,-86.77,40.4,-86.75,0,0,0,0,1M,
INDIANA,5401808,2004,May,F0,40.22,-86.03,40.22,-86.03,0,0,0,0,150K,
INDIANA,5401809,2004,May,F0,40.22,-85.77,40.23,-85.73,0,0,0,0,75K,
ALABAMA,5401810,2004,May,F1,34.83,-87.13,34.9,-87,3,0,0,0,200K,
NEBRASKA,5405980,2004,June,F0,41.43,-101.43,41.43,-101.43,0,0,0,0,,
KENTUCKY,5403752,2004,May,F0,37.87,-83.92,37.87,-83.92,0,0,0,0,0K,0K
NORTH DAKOTA,5401189,2004,May,F0,48.9,-97.25,48.9,-97.25,0,0,0,0,,
NORTH DAKOTA,5401194,2004,May,F1,46.78,-97.2,46.78,-97.2,0,0,0,0,,
NORTH DAKOTA,5401187,2004,May,F0,48.35,-97.9,48.35,-97.9,0,0,0,0,,
ILLINOIS,5401179,2004,May,F0,40.37,-89.63,40.37,-89.63,0,0,0,0,0,0
MONTANA,5407329,2004,June,F0,46.83,-109.75,46.83,-109.75,0,0,0,0,,
COLORADO,5402270,2004,June,F0,40.57,-102.52,40.57,-102.52,0,0,0,0,0,0
KANSAS,5402604,2004,May,F0,38.73,-101.73,38.77,-101.73,0,0,0,0,,
TEXAS,5399828,2004,May,F0,29.32,-100.72,29.32,-100.7,0,0,0,0,0,0
TEXAS,5399827,2004,May,F0,29.37,-100.78,29.37,-100.77,0,0,0,0,0,0
ILLINOIS,5400740,2004,May,F0,39.58,-89.72,39.58,-89.72,0,0,0,0,0,0
MISSOURI,5400518,2004,May,F0,39.6,-94.6,39.6,-94.6,0,0,0,0,,
ILLINOIS,5400745,2004,May,F2,40.72,-88.85,40.75,-88.73,0,0,0,0,,
ILLINOIS,5400902,2004,May,F0,38.68,-88.35,38.68,-88.35,0,0,0,0,,
KANSAS,5402555,2004,June,F0,38.45,-101.8,38.45,-101.8,0,0,0,0,,
KANSAS,5402556,2004,June,F0,39.63,-100.42,39.63,-100.42,0,0,0,0,,
KANSAS,5402557,2004,June,F0,39.67,-100.32,39.67,-100.32,0,0,0,0,,
ALABAMA,5401790,2004,May,F1,34.97,-87.27,34.98,-87.23,0,0,0,0,40K,
ALABAMA,5401816,2004,May,F1,34.95,-86.65,35,-86.55,0,0,0,0,75K,
COLORADO,5401491,2004,May,F0,39.37,-103.95,39.45,-103.77,0,0,0,0,,
SOUTH DAKOTA,5402149,2004,May,F0,42.97,-96.58,42.97,-96.58,0,0,0,0,,
IOWA,5402150,2004,May,F0,42.27,-96.13,42.27,-96.13,0,0,0,0,,
IOWA,5402152,2004,May,F0,42.27,-95.97,42.27,-95.97,0,0,0,0,,
KANSAS,5402886,2004,June,F0,39.48,-100.95,39.48,-100.95,0,0,0,0,,
NEBRASKA,5402043,2004,May,F0,40.18,-97.98,40.18,-97.98,0,0,0,0,1K,0
COLORADO,5402273,2004,June,F0,40.58,-102.22,40.58,-102.22,0,0,0,0,0,0
COLORADO,5402274,2004,June,F0,40.48,-102.4,40.48,-102.4,0,0,0,0,0,0
MISSOURI,5402278,2004,June,F0,37.77,-90.63,37.77,-90.63,0,0,0,0,,
MINNESOTA,5402722,2004,May,F1,43.7,-96.22,43.67,-96.08,0,0,0,0,.02M,
NEBRASKA,5402038,2004,May,F0,40.25,-98.15,40.23,-98.12,0,0,0,0,45K,10K
COLORADO,5403365,2004,June,F1,40.63,-103.2,40.63,-103.2,2,0,0,0,1.9M,
NEBRASKA,5401940,2004,May,F0,40.98,-97.58,40.98,-97.58,0,0,0,0,35K,0
SOUTH DAKOTA,5402054,2004,May,F0,43.12,-97.03,43.12,-97,0,0,0,0,,
SOUTH DAKOTA,5402056,2004,May,F0,43.12,-96.83,43.12,-96.83,0,0,0,0,,
SOUTH DAKOTA,5402059,2004,May,F0,43.18,-96.9,43.18,-96.9,0,0,0,0,,
