STATE,EVENT_ID,YEAR,MONTH_NAME,FLOOD_CAUSE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
IOWA,5393674,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393675,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393676,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393677,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393678,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393679,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393680,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393681,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393682,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393683,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393684,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393685,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393686,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393687,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393688,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393689,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393690,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
WEST VIRGINIA,5397891,2004,May,,,,,,0,0,0,0,150K,
NEBRASKA,5396246,2004,May,,,,,,0,0,0,0,10K,
WEST VIRGINIA,5398934,2004,May,,,,,,0,0,0,0,75K,
IOWA,5396252,2004,May,,,,,,0,0,0,0,,
MINNESOTA,5401733,2004,May,,,,,,0,0,0,0,,
MINNESOTA,5401734,2004,May,,,,,,0,0,0,0,,
SOUTH CAROLINA,5395304,2004,June,,,,,,0,0,0,0,,
OHIO,5401438,2004,May,,,,,,0,0,0,0,,
OHIO,5401439,2004,May,,,,,,0,0,0,0,,
OHIO,5401440,2004,May,,,,,,0,0,0,0,,
OHIO,5401441,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5400170,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5400171,2004,May,,,,,,0,0,0,0,,
IOWA,5395478,2004,May,,,,,,0,0,0,0,,
NEBRASKA,5395479,2004,May,,,,,,0,0,0,0,,
NEBRASKA,5395480,2004,May,,,,,,0,0,0,0,,
ILLINOIS,5398994,2004,May,,,,,,0,0,0,0,,
ILLINOIS,5398995,2004,May,,,,,,0,0,0,0,,
ILLINOIS,5398996,2004,May,,,,,,0,0,0,0,,
INDIANA,5399115,2004,May,,,,,,0,0,0,0,,
IOWA,5396251,2004,May,,,,,,0,0,0,0,,
INDIANA,5397275,2004,May,,,,,,0,0,0,0,0,
IDAHO,5395903,2004,May,,,,,,0,0,0,0,,
PENNSYLVANIA,5399801,2004,May,,,,,,0,0,0,0,,
MISSOURI,5400306,2004,May,,,,,,0,0,0,0,,
KENTUCKY,5398407,2004,May,,,,,,0,0,0,0,,
WASHINGTON,5395904,2004,May,,,,,,0,0,0,0,100K,
MISSOURI,5400307,2004,May,,,,,,0,0,0,0,,
MISSOURI,5400308,2004,May,,,,,,0,0,0,0,,
MISSOURI,5400543,2004,May,,,,,,0,0,0,0,,
KENTUCKY,5398408,2004,May,,,,,,0,0,0,0,,
KENTUCKY,5398410,2004,May,,,,,,0,0,0,0,7K,
INDIANA,5398411,2004,May,,,,,,0,0,0,0,,
INDIANA,5398412,2004,May,,,,,,0,0,0,0,,
KENTUCKY,5398409,2004,May,,,,,,0,0,0,0,,
SOUTH CAROLINA,5395311,2004,June,,,,,,0,0,0,0,,
MICHIGAN,5399921,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5399922,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5399923,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5399924,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5399925,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5399926,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5399927,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5399928,2004,May,,,,,,0,0,0,0,,
INDIANA,5400591,2004,May,,,,,,0,0,0,0,,
PUERTO RICO,5398482,2004,May,,,,,,0,0,0,0,.5M,
PUERTO RICO,5398483,2004,May,,,,,,0,0,0,0,,
PUERTO RICO,5398485,2004,May,,,,,,0,0,0,0,24K,
PUERTO RICO,5398396,2004,May,,,,,,0,0,0,0,,
IOWA,5393691,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
MINNESOTA,5395635,2004,May,,,,,,0,0,0,0,,
TEXAS,5393291,2004,April,,,,,,0,0,0,0,,
TEXAS,5393292,2004,April,,,,,,0,0,0,0,,
MISSOURI,5400541,2004,May,,,,,,0,0,0,0,,
MISSOURI,5400542,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5396050,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5400254,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5400255,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5400252,2004,May,,,,,,0,0,0,0,,
MICHIGAN,5400253,2004,May,,,,,,0,0,0,0,,
WEST VIRGINIA,5397781,2004,May,,,,,,0,0,0,0,25K,
WEST VIRGINIA,5397780,2004,May,,,,,,0,0,0,0,25K,
MAINE,5394643,2004,April,,,,,,0,0,0,0,,
MAINE,5394644,2004,April,,,,,,0,0,0,0,,
MINNESOTA,5395634,2004,May,,,,,,0,0,0,0,,
IOWA,5393700,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
IOWA,5393701,2004,May,,,,,,0,0,0,0,.1M,.2980392156862745M
WEST VIRGINIA,5397782,2004,May,,,,,,0,0,0,0,25K,
NEBRASKA,5395056,2004,May,,,,,,0,0,0,0,,
NEBRASKA,5395057,2004,May,,,,,,0,0,0,0,,
PUERTO RICO,5398705,2004,May,,,,,,0,0,0,0,,
PUERTO RICO,5398706,2004,May,,,,,,0,0,0,0,,
PUERTO RICO,5398709,2004,May,,,,,,0,0,0,0,,
PUERTO RICO,5398387,2004,May,,,,,,0,0,0,0,,
WISCONSIN,5394874,2004,April,,,,,,0,0,0,0,,
WISCONSIN,5394875,2004,April,,,,,,0,0,0,0,,
NEBRASKA,5395062,2004,May,,,,,,0,0,0,0,,
WISCONSIN,5394873,2004,April,,,,,,0,0,0,0,,
WISCONSIN,5394876,2004,April,,,,,,0,0,0,0,,
MICHIGAN,5411229,2004,June,,,,,,0,0,0,0,20K,
OHIO,5408189,2004,June,,,,,,0,0,0,0,,
NORTH DAKOTA,5409674,2004,June,,,,,,0,0,0,0,,
MONTANA,5408484,2004,June,,,,,,0,0,0,0,,
TEXAS,5409975,2004,June,,,,,,0,0,0,0,,
MINNESOTA,5409675,2004,June,,,,,,0,0,0,0,,
OHIO,5409970,2004,June,,,,,,0,0,0,0,,
MICHIGAN,5411102,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411103,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411104,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411105,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411106,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411107,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411108,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411109,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411110,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411111,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411118,2004,May,,,,,,0,0,0,0,1M,200K
WISCONSIN,5409625,2004,June,,,,,,0,0,0,0,75K,35K
WISCONSIN,5409626,2004,June,,,,,,0,0,0,0,80K,20K
WEST VIRGINIA,5408916,2004,June,,,,,,0,0,0,0,,
WEST VIRGINIA,5408917,2004,June,,,,,,0,0,0,0,25K,
ALASKA,5409336,2004,June,,,,,,0,0,0,0,100K,
OHIO,5409802,2004,June,,,,,,0,0,0,0,,
OHIO,5409803,2004,June,,,,,,0,0,0,0,,
OHIO,5409804,2004,June,,,,,,0,0,0,0,,
VIRGINIA,5408908,2004,June,,,,,,0,0,0,0,100K,
WEST VIRGINIA,5408909,2004,June,,,,,,0,0,0,0,85K,
PENNSYLVANIA,5408447,2004,June,,,,,,0,0,0,0,,
OHIO,5409801,2004,June,,,,,,0,0,0,0,,
TEXAS,5410125,2004,June,,,,,,0,0,0,0,,
MICHIGAN,5411101,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411112,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411113,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411114,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411115,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411116,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411117,2004,May,,,,,,0,0,0,0,1M,200K
TEXAS,5409282,2004,June,,,,,,0,0,0,0,,
MINNESOTA,5410130,2004,June,,,,,,0,0,0,0,,
NORTH DAKOTA,5410131,2004,June,,,,,,0,0,0,0,,
NORTH DAKOTA,5410132,2004,June,,,,,,0,0,0,0,,
OHIO,5410185,2004,June,,,,,,0,0,0,0,,
OKLAHOMA,5415433,2004,July,,,,,,0,0,0,0,,
OKLAHOMA,5415434,2004,July,,,,,,0,0,0,0,,
OHIO,5409799,2004,June,,,,,,0,0,0,0,,
OHIO,5409800,2004,June,,,,,,0,0,0,0,,
OHIO,5409965,2004,June,,,,,,0,0,0,0,,
OHIO,5409966,2004,June,,,,,,0,0,0,0,,
OHIO,5409967,2004,June,,,,,,0,0,0,0,,
OHIO,5409968,2004,June,,,,,,0,0,0,0,,
OHIO,5409969,2004,June,,,,,,0,0,0,0,,
ALASKA,5412942,2004,August,,,,,,0,0,0,0,10K,
WISCONSIN,5409627,2004,June,,,,,,0,0,0,0,100K,50K
WISCONSIN,5409628,2004,June,,,,,,0,0,0,0,50K,25K
OHIO,5410186,2004,June,,,,,,0,0,0,0,,
OHIO,5410187,2004,June,,,,,,0,0,0,0,,
WISCONSIN,5410969,2004,June,,,,,,0,0,0,0,,
NEW YORK,5412933,2004,July,,,,,,0,0,0,0,,
IOWA,5406229,2004,May,,,,,,0,0,0,0,,
INDIANA,5408575,2004,June,,,,,,0,0,0,0,,
OHIO,5409796,2004,June,,,,,,0,0,0,0,,
OHIO,5409797,2004,June,,,,,,0,0,0,0,,
OHIO,5409798,2004,June,,,,,,0,0,0,0,,
IOWA,5406230,2004,May,,,,,,0,0,0,0,,
IOWA,5406231,2004,May,,,,,,0,0,0,0,,
IOWA,5406232,2004,May,,,,,,0,0,0,0,,
WEST VIRGINIA,5411414,2004,July,,,,,,0,0,0,0,50K,
OHIO,5408651,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5408579,2004,June,,,,,,0,0,0,0,,
MISSOURI,5408576,2004,June,,,,,,0,0,0,0,,
MISSOURI,5408577,2004,June,,,,,,0,0,0,0,,
MISSOURI,5408578,2004,June,,,,,,0,0,0,0,,
INDIANA,5410190,2004,June,,,,,,0,0,0,0,,
INDIANA,5410191,2004,June,,,,,,0,0,0,0,,
OHIO,5408173,2004,June,,,,,,0,0,0,0,,
ARKANSAS,5415431,2004,July,,,,,,0,0,0,0,,
ARKANSAS,5415432,2004,July,,,,,,0,0,0,0,,
NORTH DAKOTA,5410133,2004,June,,,,,,0,0,0,0,,
INDIANA,5408594,2004,June,,,,,,0,0,0,0,,
KANSAS,5408367,2004,June,,,,,,0,0,0,0,,
KANSAS,5408368,2004,June,,,,,,0,0,0,0,,
OHIO,5408653,2004,June,,,,,,0,0,0,0,100K,
MICHIGAN,5411097,2004,May,,,,,,0,0,0,0,3M,200K
MICHIGAN,5411098,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411099,2004,May,,,,,,0,0,0,0,1M,200K
MICHIGAN,5411100,2004,May,,,,,,0,0,0,0,1M,200K
WISCONSIN,5411093,2004,June,,,,,,0,0,0,0,,20M
NORTH DAKOTA,5410134,2004,June,,,,,,0,0,0,0,,
NORTH DAKOTA,5410135,2004,June,,,,,,0,0,0,0,,
NORTH DAKOTA,5410136,2004,June,,,,,,0,0,0,0,,
NORTH DAKOTA,5410137,2004,June,,,,,,0,0,0,0,,
WISCONSIN,5413126,2004,July,,,,,,0,0,0,0,200K,
WEST VIRGINIA,5411337,2004,July,,,,,,0,0,0,0,2K,
WEST VIRGINIA,5411339,2004,July,,,,,,0,0,0,0,1K,
WISCONSIN,5411095,2004,June,,,,,,0,0,0,0,,
MICHIGAN,5411096,2004,May,,,,,,0,0,0,0,1M,200K
TEXAS,5410312,2004,June,,,,,,0,0,0,0,,
NORTH DAKOTA,5410138,2004,June,,,,,,0,0,0,0,,
WEST VIRGINIA,5408898,2004,June,,,,,,0,0,0,0,400K,
OHIO,5408188,2004,June,,,,,,0,0,0,0,,
WEST VIRGINIA,5408907,2004,June,,,,,,0,0,0,0,,
OKLAHOMA,5413617,2004,July,,,,,,0,0,0,0,,
OHIO,5415816,2004,July,,,,,,0,0,0,0,,
ILLINOIS,5416384,2004,June,,,,,,0,0,0,0,,
PENNSYLVANIA,5414323,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5414324,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5414325,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5414326,2004,July,,,,,,0,0,0,0,30K,
SOUTH CAROLINA,5417937,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5414322,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5414318,2004,July,,,,,,0,0,0,0,,
KANSAS,5414108,2004,July,,,,,,0,0,0,0,,
KANSAS,5414109,2004,July,,,,,,0,0,0,0,,
MISSOURI,5414110,2004,July,,,,,,0,0,0,0,,
MISSOURI,5414111,2004,July,,,,,,0,0,0,0,,
MISSOURI,5414112,2004,July,,,,,,0,0,0,0,,
MISSOURI,5414113,2004,July,,,,,,0,0,0,0,,
MISSOURI,5414114,2004,July,,,,,,0,0,0,0,,
MISSOURI,5414115,2004,July,,,,,,0,0,0,0,,
MISSOURI,5414116,2004,July,,,,,,0,0,0,0,,
MISSOURI,5414117,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5418419,2004,August,,,,,,0,0,0,0,,
OHIO,5418420,2004,August,,,,,,0,0,0,0,2K,
PENNSYLVANIA,5413544,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5413545,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5413546,2004,July,,,,,,0,0,0,0,,
OHIO,5414238,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5414239,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5414240,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5414241,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5414242,2004,July,,,,,,0,0,0,0,,
KANSAS,5416640,2004,July,,,,,,0,0,0,0,,
IOWA,5416371,2004,June,,,,,,0,0,0,0,,
IOWA,5416372,2004,June,,,,,,0,0,0,0,,
IOWA,5416373,2004,June,,,,,,0,0,0,0,,
IOWA,5416374,2004,June,,,,,,0,0,0,0,,
IOWA,5416375,2004,June,,,,,,0,0,0,0,,
IOWA,5416376,2004,June,,,,,,0,0,0,0,,
IOWA,5416377,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5416378,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5416379,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5416380,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5416381,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5416382,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5416383,2004,June,,,,,,0,0,0,0,,
WISCONSIN,5417013,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5414314,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5414245,2004,July,,,,,,0,0,0,0,,
SOUTH CAROLINA,5417938,2004,July,,,,,,0,0,0,0,,
WEST VIRGINIA,5414321,2004,July,,,,,,0,0,0,0,5K,
TEXAS,5414158,2004,July,,,,,,0,0,0,0,,
TEXAS,5414159,2004,July,,,,,,0,0,0,0,,
OKLAHOMA,5414074,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5413439,2004,July,,,,,,0,0,0,0,50K,
PENNSYLVANIA,5413540,2004,July,,,,,,0,0,0,0,35K,
PENNSYLVANIA,5413541,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5413542,2004,July,,,,,,0,0,0,0,,
KANSAS,5414107,2004,July,,,,,,0,0,0,0,,
NEW YORK,5418585,2004,August,,,,,,0,0,0,0,,
PENNSYLVANIA,5418415,2004,August,,,,,,0,0,0,0,,
PENNSYLVANIA,5418416,2004,August,,,,,,0,0,0,0,15K,
INDIANA,5419477,2004,August,,,,,,0,0,0,0,0,0
INDIANA,5419478,2004,August,,,,,,0,0,0,0,0,0
VERMONT,5419435,2004,August,,,,,,0,0,0,0,50K,
VERMONT,5419436,2004,August,,,,,,0,0,0,0,20K,
OKLAHOMA,5413685,2004,July,,,,,,0,0,0,0,,
VERMONT,5419437,2004,August,,,,,,0,0,0,0,20K,
NEW YORK,5413917,2004,July,,,,,,0,0,0,0,5K,
VERMONT,5413919,2004,July,,,,,,0,0,0,0,20K,
WISCONSIN,5411092,2004,June,,,,,,0,0,0,0,876K,
KENTUCKY,5415661,2004,August,,,,,,0,0,0,0,1K,
KENTUCKY,5415809,2004,July,,,,,,0,0,0,0,,
KENTUCKY,5415810,2004,July,,,,,,0,0,0,0,,
KENTUCKY,5415811,2004,July,,,,,,0,0,0,0,,
KENTUCKY,5415812,2004,July,,,,,,0,0,0,0,,
KENTUCKY,5415813,2004,July,,,,,,0,0,0,0,,
KENTUCKY,5415814,2004,July,,,,,,0,0,0,0,,
OHIO,5415815,2004,July,,,,,,0,0,0,0,,
OHIO,5415817,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5413547,2004,July,,,,,,0,0,0,0,,
NEW MEXICO,5414053,2004,July,,,,,,0,0,0,0,0,0
OKLAHOMA,5415248,2004,July,,,,,,0,0,0,0,,
OKLAHOMA,5415249,2004,July,,,,,,0,0,0,0,,
OKLAHOMA,5415250,2004,July,,,,,,0,0,0,0,,
OKLAHOMA,5415251,2004,July,,,,,,0,0,0,0,,
IOWA,5418410,2004,July,,,,,,0,0,0,0,,
NEW YORK,5415988,2004,July,,,,,,0,0,0,0,10K,
TEXAS,5414160,2004,July,,,,,,0,0,0,0,,
IOWA,5416337,2004,June,,,,,,0,0,0,0,,
IOWA,5416338,2004,June,,,,,,0,0,0,0,,
IOWA,5416339,2004,June,,,,,,0,0,0,0,,
IOWA,5416340,2004,June,,,,,,0,0,0,0,,
NORTH CAROLINA,5411583,2004,June,,,,,,0,0,0,0,,
NEVADA,5411319,2004,July,,,,,,0,0,0,0,,
WISCONSIN,5413124,2004,July,,,,,,0,0,0,0,100K,
WISCONSIN,5413125,2004,July,,,,,,0,0,0,0,100K,
KANSAS,5416726,2004,July,,,,,,0,0,0,0,,
KANSAS,5416727,2004,July,,,,,,0,0,0,0,,
KANSAS,5416728,2004,July,,,,,,0,0,0,0,,
MONTANA,5413311,2004,July,,,,,,0,0,0,0,5K,
PENNSYLVANIA,5413548,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5413549,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5413550,2004,July,,,,,,0,0,0,0,,
TEXAS,5414161,2004,July,,,,,,0,0,0,0,,
TEXAS,5413743,2004,July,,,,,,0,0,0,0,100K,0
VERMONT,5419428,2004,August,,,,,,0,0,0,0,10K,
NEW YORK,5419429,2004,August,,,,,,0,0,0,0,10K,
NEW YORK,5419430,2004,August,,,,,,0,0,0,0,10K,
VERMONT,5419432,2004,August,,,,,,0,0,0,0,30K,
VERMONT,5419433,2004,August,,,,,,0,0,0,0,10K,
PUERTO RICO,5413770,2004,July,,,,,,0,0,0,0,,
PENNSYLVANIA,5413543,2004,July,,,,,,0,0,0,0,,
VERMONT,5419427,2004,August,,,,,,0,0,0,0,40K,
MISSOURI,5416333,2004,June,,,,,,0,0,0,0,,
IOWA,5416334,2004,June,,,,,,0,0,0,0,,
IOWA,5416335,2004,June,,,,,,0,0,0,0,,
IOWA,5416336,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5416341,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5416342,2004,June,,,,,,0,0,0,0,,
WISCONSIN,5411091,2004,June,,,,,,0,0,0,0,,
TEXAS,5409409,2004,June,,,,,,0,0,0,0,,
TEXAS,5409410,2004,June,,,,,,0,0,0,0,,
VIRGINIA,5408896,2004,June,,,,,,0,0,0,0,,
WEST VIRGINIA,5408897,2004,June,,,,,,0,0,0,0,100K,
OHIO,5410115,2004,June,,,,,,0,0,0,0,,
OHIO,5410116,2004,June,,,,,,0,0,0,0,,
SOUTH DAKOTA,5409835,2004,June,,,,,,0,0,0,0,,
IOWA,5418409,2004,July,,,,,,0,0,0,0,,
KENTUCKY,5408583,2004,June,,,,,,0,0,0,0,,
INDIANA,5408584,2004,June,,,,,,0,0,0,0,,
INDIANA,5408585,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5408586,2004,June,,,,,,0,0,0,0,,
INDIANA,5409870,2004,June,,,,,,0,0,0,0,,
OHIO,5409872,2004,June,,,,,,0,0,0,0,,
OHIO,5409873,2004,June,,,,,,0,0,0,0,,
OHIO,5409874,2004,June,,,,,,0,0,0,0,,
INDIANA,5409869,2004,June,,,,,,0,0,0,0,,
NEBRASKA,5415846,2004,July,,,,,,0,0,0,0,,
ILLINOIS,5408587,2004,June,,,,,,0,0,0,0,,
INDIANA,5408588,2004,June,,,,,,0,0,0,0,,
TEXAS,5410059,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5415295,2004,August,,,,,,0,0,0,0,,
KANSAS,5416245,2004,July,,,,,,0,0,0,0,,
MONTANA,5412172,2004,July,,,,,,0,0,0,0,,
TEXAS,5410063,2004,June,,,,,,0,0,0,0,,
OKLAHOMA,5413626,2004,July,,,,,,0,0,0,0,,
OKLAHOMA,5413627,2004,July,,,,,,0,0,0,0,,
OKLAHOMA,5413628,2004,July,,,,,,0,0,0,0,,
OKLAHOMA,5413629,2004,July,,,,,,0,0,0,0,,
OKLAHOMA,5413630,2004,July,,,,,,0,0,0,0,,
INDIANA,5407308,2004,June,,,,,,0,0,0,0,,
INDIANA,5407309,2004,June,,,,,,0,0,0,0,,
KENTUCKY,5404081,2004,May,,,,,,0,0,0,0,,
WISCONSIN,5404109,2004,May,,,,,,0,0,0,0,300K,200K
INDIANA,5408574,2004,June,,,,,,0,0,0,0,,
OHIO,5408178,2004,June,,,,,,0,0,0,0,,
OHIO,5408179,2004,June,,,,,,0,0,0,0,,
OHIO,5408180,2004,June,,,,,,0,0,0,0,,
WISCONSIN,5406979,2004,June,,,,,,0,0,0,0,1M,15M
WISCONSIN,5406980,2004,June,,,,,,0,0,0,0,2.1M,10M
WISCONSIN,5406981,2004,June,,,,,,0,0,0,0,3.94M,20M
WISCONSIN,5406982,2004,June,,,,,,0,0,0,0,2.8M,20M
WISCONSIN,5406983,2004,June,,,,,,0,0,0,0,3M,6M
WISCONSIN,5406984,2004,June,,,,,,0,0,0,0,2.61M,5M
OHIO,5410118,2004,June,,,,,,0,0,0,0,,
OHIO,5410045,2004,June,,,,,,0,0,0,0,,
OHIO,5408186,2004,June,,,,,,0,0,0,0,,
OHIO,5408187,2004,June,,,,,,0,0,0,0,,
OKLAHOMA,5407793,2004,June,,,,,,0,0,0,0,,
OKLAHOMA,5407794,2004,June,,,,,,0,0,0,0,,
OHIO,5410121,2004,June,,,,,,0,0,0,0,,
OHIO,5410046,2004,June,,,,,,0,0,0,0,,
KENTUCKY,5408499,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5408589,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5408590,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5408591,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5408592,2004,June,,,,,,0,0,0,0,,
INDIANA,5408593,2004,June,,,,,,0,0,0,0,,
TEXAS,5409809,2004,June,,,,,,0,0,0,0,,
TEXAS,5409810,2004,June,,,,,,0,0,0,0,,
TEXAS,5409811,2004,June,,,,,,0,0,0,0,,
WISCONSIN,5406976,2004,June,,,,,,0,0,0,0,1.2M,10M
WISCONSIN,5406977,2004,June,,,,,,0,0,0,0,2.72M,15M
WISCONSIN,5406978,2004,June,,,,,,0,0,0,0,4.44M,63M
ILLINOIS,5408572,2004,June,,,,,,0,0,0,0,,
INDIANA,5408573,2004,June,,,,,,0,0,0,0,,
KANSAS,5406264,2004,June,,,,,,0,0,0,0,,
KANSAS,5406265,2004,June,,,,,,0,0,0,0,,
INDIANA,5407235,2004,June,,,,,,0,0,0,0,,
WISCONSIN,5407054,2004,June,,,,,,0,0,0,0,500K,3M
WISCONSIN,5407055,2004,June,,,,,,0,0,0,0,1M,5M
WISCONSIN,5407056,2004,June,,,,,,0,0,0,0,3M,8M
INDIANA,5407225,2004,June,,,,,,0,0,0,0,,
INDIANA,5410035,2004,June,,,,,,0,0,0,0,,
KANSAS,5407938,2004,June,,,,,,0,0,0,0,,
MISSOURI,5408626,2004,June,,,,,,0,0,0,0,,
INDIANA,5410600,2004,July,,,,,,0,0,0,0,750K,
OHIO,5408185,2004,June,,,,,,0,0,0,0,,
WISCONSIN,5406985,2004,June,,,,,,0,0,0,0,,2M
WISCONSIN,5406986,2004,June,,,,,,0,0,0,0,1M,5M
WISCONSIN,5406987,2004,June,,,,,,0,0,0,0,2.64M,20M
WISCONSIN,5406988,2004,June,,,,,,0,0,0,0,1M,5M
WISCONSIN,5406989,2004,June,,,,,,0,0,0,0,1M,
WISCONSIN,5406990,2004,June,,,,,,0,0,0,0,500K,1M
WISCONSIN,5407052,2004,June,,,,,,0,0,0,0,100K,1M
WISCONSIN,5407053,2004,June,,,,,,0,0,0,0,1M,2M
PENNSYLVANIA,5408446,2004,June,,,,,,0,0,0,0,,
KANSAS,5406224,2004,July,,,,,,0,0,0,0,,
INDIANA,5407226,2004,June,,,,,,0,0,0,0,,
INDIANA,5407227,2004,June,,,,,,0,0,0,0,,
INDIANA,5407228,2004,June,,,,,,0,0,0,0,,
INDIANA,5407229,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5407178,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5407181,2004,June,,,,,,0,0,0,0,,
MISSOURI,5408623,2004,June,,,,,,0,0,0,0,,
MISSOURI,5408624,2004,June,,,,,,0,0,0,0,,
MISSOURI,5408625,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5408570,2004,June,,,,,,0,0,0,0,,
ILLINOIS,5408571,2004,June,,,,,,0,0,0,0,,
OHIO,5409866,2004,June,,,,,,0,0,0,0,,
OHIO,5409867,2004,June,,,,,,0,0,0,0,,
OHIO,5410119,2004,June,,,,,,0,0,0,0,,
OHIO,5410120,2004,June,,,,,,0,0,0,0,,
OHIO,5408181,2004,June,,,,,,0,0,0,0,,
OHIO,5408182,2004,June,,,,,,0,0,0,0,,
OHIO,5408183,2004,June,,,,,,0,0,0,0,,
OHIO,5408184,2004,June,,,,,,0,0,0,0,,
